zip code tabulation area,NAME,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M,GEO_ID,B01003_001E,B19101C_001E,B19101C_001M,B19101C_002E,B19101C_002M,B19101C_003E,B19101C_003M,B19101C_004E,B19101C_004M,B19101C_005E,B19101C_005M,B19101C_006E,B19101C_006M,B19101C_007E,B19101C_007M,B19101C_008E,B19101C_008M,B19101C_009E,B19101C_009M,B19101C_010E,B19101C_010M,B19101C_011E,B19101C_011M,B19101C_012E,B19101C_012M,B19101C_013E,B19101C_013M,B19101C_014E,B19101C_014M,B19101C_015E,B19101C_015M,B19101C_016E,B19101C_016M,B19101C_017E,B19101C_017M,B19083_001E,B25003_001E,B25003_001M,B25003_002E,B25003_002M,B25003_003E,B25003_003M
95988,ZCTA5 95988,9060,408,5382,568,144,127,99,80,457,176,22,43,1380,515,1576,614,1140,624,436,142,860Z200US95988,9060,56,67,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,44,65,0,19,4,10,0,19,0,19,0,19,0,19,8,12,0.3734,3082,240,1746,235,1336,293
92316,ZCTA5 92316,31909,2152,8781,1137,1069,334,653,376,241,152,0,29,13503,1880,7662,1791,7117,1733,545,311,860Z200US92316,31909,143,74,0,29,0,29,12,20,0,29,0,29,20,26,0,29,0,29,0,29,48,50,33,31,0,29,14,20,16,18,0,29,0,29,0.3766,8011,552,5538,557,2473,437
93204,ZCTA5 93204,13441,36,2872,747,444,132,272,235,149,95,32,37,6442,1041,3230,823,3108,813,122,52,860Z200US93204,13441,39,44,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,25,38,14,23,0,21,0,21,0.3479,2949,260,1322,246,1627,389
91905,ZCTA5 91905,1466,490,689,282,9,10,162,117,12,5,4,6,66,64,524,349,191,152,333,329,860Z200US91905,1466,23,19,0,14,0,14,0,14,5,8,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,10,0,14,0,14,8,11,3,5,0.4190,487,152,429,147,58,62
90002,ZCTA5 90002,52735,2425,8167,1553,8154,1122,1609,727,894,455,17,22,21846,2277,12048,2057,10961,1936,1087,503,860Z200US90002,52735,320,141,10,14,0,32,21,25,0,32,0,32,0,32,26,35,0,32,36,58,19,27,100,78,23,35,29,34,14,22,31,42,11,14,0.4497,13319,438,5423,386,7896,414
96057,ZCTA5 96057,1076,219,876,191,9,12,34,31,12,18,6,14,4,8,135,90,26,23,109,87,860Z200US96057,1076,10,12,0,14,0,14,0,14,5,7,0,14,5,9,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4485,528,74,409,62,119,49
93304,ZCTA5 93304,51457,2495,16546,1831,5265,867,777,353,1638,667,60,33,17915,2292,9256,1395,7865,1407,1391,456,860Z200US93304,51457,205,107,0,32,12,17,0,32,0,32,0,32,22,33,0,32,35,37,14,21,0,32,7,11,7,12,66,62,16,33,26,33,0,32,0.4607,15599,684,6778,567,8821,706
93267,ZCTA5 93267,5879,1452,2589,1240,18,29,21,24,17,23,0,19,1962,696,1272,547,1193,552,79,90,860Z200US93267,5879,11,17,8,16,3,4,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.4632,1506,263,954,232,552,206
93706,ZCTA5 93706,40635,2300,12790,1730,4953,763,799,335,3417,689,28,136,9655,1167,8993,1393,8062,1301,931,384,860Z200US93706,40635,129,66,13,17,0,29,19,19,10,14,0,29,0,29,0,29,0,29,21,30,15,16,51,57,0,29,0,29,0,29,0,29,0,29,0.5456,11624,587,4349,366,7275,492
93234,ZCTA5 93234,6477,64,614,369,74,95,319,320,0,19,0,19,3100,658,2370,738,2370,738,0,19,860Z200US93234,6477,17,29,0,19,17,29,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.4650,1637,154,446,153,1191,201
95205,ZCTA5 95205,39154,2409,10030,1432,2773,486,620,260,2588,499,178,190,14793,1829,8172,2073,7352,2111,820,350,860Z200US95205,39154,174,77,47,53,0,29,0,29,0,29,0,29,0,29,37,36,0,29,7,11,19,24,8,12,29,32,8,12,0,29,0,29,19,31,0.4332,10636,507,5295,438,5341,439
95948,ZCTA5 95948,11118,569,7912,697,7,10,133,136,163,88,0,21,1525,471,1378,432,976,390,402,183,860Z200US95948,11118,39,39,0,21,0,21,0,21,0,21,0,21,19,27,0,21,19,27,0,21,1,10,0,21,0,21,0,21,0,21,0,21,0,21,0.4459,3721,302,2087,306,1634,213
93305,ZCTA5 93305,36998,2450,18043,1951,2044,673,950,378,278,151,3,6,8973,1762,6707,1481,5953,1461,754,363,860Z200US93305,36998,303,151,38,48,33,52,6,10,113,115,32,38,16,25,0,29,0,29,0,29,0,29,29,41,19,30,17,26,0,29,0,29,0,29,0.4549,11224,522,3830,339,7394,551
95634,ZCTA5 95634,3792,926,3413,890,19,20,28,32,94,54,0,14,34,32,204,115,104,86,100,79,860Z200US95634,3792,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4483,1716,395,1324,363,392,199
95987,ZCTA5 95987,6489,303,3269,564,4,7,47,70,2,8,2,4,1837,563,1328,588,1319,591,9,13,860Z200US95987,6489,1,3,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,1,3,0.3800,2010,171,1105,198,905,174
95954,ZCTA5 95954,8488,1128,6845,951,7,10,10,17,173,160,12,20,415,387,1026,447,165,151,861,414,860Z200US95954,8488,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.4329,3460,369,2902,331,558,168
95365,ZCTA5 95365,4009,574,927,429,26,39,53,78,0,14,0,14,2381,642,622,324,518,323,104,126,860Z200US95365,4009,14,20,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,14,20,0,14,0,14,0,14,0,14,0.4592,1205,112,595,125,610,138
95422,ZCTA5 95422,17101,272,10221,734,703,256,490,306,189,135,0,21,2849,820,2649,630,1283,489,1366,412,860Z200US95422,17101,94,60,0,21,0,21,14,24,0,21,0,21,0,21,17,28,0,21,12,19,0,21,0,21,26,37,0,21,0,21,25,43,0,21,0.4596,5845,385,3495,296,2350,292
93638,ZCTA5 93638,51502,2034,13276,1504,924,537,722,439,930,404,97,55,24175,2171,11378,1756,9614,1513,1764,854,860Z200US93638,51502,123,72,0,32,0,32,11,19,0,32,0,32,2,4,0,32,0,32,0,32,3,5,23,30,76,57,4,6,0,32,0,32,4,6,0.4418,12116,611,6497,513,5619,546
93215,ZCTA5 93215,53627,1211,12926,1545,2057,248,503,223,7061,799,31,29,11119,1583,19930,2226,19377,2205,553,246,860Z200US93215,53627,178,97,19,32,0,32,0,32,0,32,14,25,0,32,0,32,16,25,14,23,48,63,0,32,8,13,32,35,13,23,14,22,0,32,0.4253,12681,564,7587,471,5094,589
92225,ZCTA5 92225,21101,584,7293,751,2348,476,333,158,508,284,53,36,7722,718,2844,644,2307,628,537,167,860Z200US92225,21101,51,41,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,28,32,0,25,23,28,0,25,0,25,0,25,0,25,0.4475,5492,319,3321,330,2171,271
96007,ZCTA5 96007,25009,1521,19499,1433,52,13,483,207,825,425,0,25,1087,421,3063,852,1695,793,1368,385,860Z200US96007,25009,70,47,0,25,0,25,0,25,13,17,0,25,0,25,0,25,16,24,0,25,14,21,0,25,5,9,6,10,0,25,0,25,16,23,0.4554,9824,550,6892,524,2932,416
93268,ZCTA5 93268,16956,1233,11885,1161,117,108,89,86,48,47,21,23,2494,720,2302,673,1775,699,527,252,860Z200US93268,16956,19,23,0,21,0,21,0,21,0,21,0,21,0,21,5,8,0,21,0,21,0,21,9,17,5,7,0,21,0,21,0,21,0,21,0.4555,5724,364,2808,415,2916,481
95963,ZCTA5 95963,16483,649,11064,778,14,18,277,156,210,155,0,21,3152,619,1766,510,1332,490,434,176,860Z200US95963,16483,76,79,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,2,3,0,21,0,21,0,21,60,75,0,21,9,20,5,5,0.4027,5642,311,3826,351,1816,289
95428,ZCTA5 95428,2667,469,1272,361,6,8,767,215,7,17,0,14,264,208,351,165,178,132,173,143,860Z200US95428,2667,232,83,32,47,4,7,27,35,0,14,0,14,4,8,8,8,0,14,10,10,18,18,3,5,103,57,18,27,5,8,0,14,0,14,0.5478,972,121,562,141,410,122
92243,ZCTA5 92243,48556,625,12230,1467,1966,419,452,273,549,202,10,18,21757,1726,11592,1422,10414,1284,1178,470,860Z200US92243,48556,120,63,17,30,3,4,12,21,13,20,5,9,0,29,7,10,5,7,13,20,0,29,0,29,11,19,29,35,0,29,5,15,0,29,0.4614,13981,511,7204,593,6777,520
93286,ZCTA5 93286,10516,698,4057,909,88,96,403,148,79,86,20,33,4343,708,1526,460,1163,475,363,147,860Z200US93286,10516,36,27,0,21,0,21,15,17,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,12,17,3,7,6,11,0.4426,2987,236,1589,219,1398,246
92410,ZCTA5 92410,48286,2367,11087,1545,4631,785,439,217,1378,369,139,186,24878,2603,5734,1079,5024,1060,710,254,860Z200US92410,48286,110,80,0,29,0,29,0,29,0,29,22,37,43,62,0,29,0,29,0,29,0,29,11,16,11,16,13,15,1,5,9,14,0,29,0.4380,13379,507,5593,411,7786,425
90003,ZCTA5 90003,71708,3690,9242,1301,12009,1365,771,411,265,170,0,32,35246,2630,14175,2039,13549,2018,626,253,860Z200US90003,71708,195,112,19,33,3,5,0,32,0,32,0,32,0,32,10,15,0,32,12,19,5,7,18,21,21,31,43,64,18,20,39,37,7,9,0.4402,17634,686,4692,461,12942,691
93458,ZCTA5 93458,59126,2154,19784,1958,317,159,2100,735,2421,568,25,35,10186,1554,24293,2717,23320,2685,973,376,860Z200US93458,59126,342,134,0,32,60,74,17,27,15,25,73,58,36,43,39,38,0,32,31,46,0,32,33,40,22,21,10,13,0,32,0,32,6,8,0.3860,13961,555,6075,374,7886,490
93702,ZCTA5 93702,45241,2163,12167,1622,1884,518,959,424,4792,954,39,62,13838,1846,11562,1586,10606,1620,956,298,860Z200US93702,45241,185,106,19,25,0,29,0,29,18,26,16,19,0,29,0,29,0,29,0,29,0,29,7,23,83,88,20,27,22,32,0,29,0,29,0.4699,12789,530,4369,476,8420,583
93212,ZCTA5 93212,23407,328,7643,1062,2460,324,598,209,283,90,41,27,6450,1028,5932,943,5363,975,569,233,860Z200US93212,23407,98,52,0,25,0,25,5,9,0,25,0,25,32,25,4,7,0,25,0,25,0,25,15,19,21,28,21,34,0,25,0,25,0,25,0.4549,4607,350,2300,372,2307,326
90011,ZCTA5 90011,102784,3764,13673,1746,6276,1318,1933,644,642,353,175,184,53168,3264,26917,2617,25893,2611,1024,378,860Z200US90011,102784,422,143,42,40,3,5,11,17,13,19,9,10,6,9,28,25,0,32,3,4,9,14,100,75,119,84,8,13,22,33,27,18,22,22,0.4413,24156,841,6346,514,17810,744
93513,ZCTA5 93513,1525,249,959,199,0,14,305,78,14,16,3,5,145,95,99,44,21,26,78,39,860Z200US93513,1525,65,28,6,13,3,4,4,5,2,3,11,11,0,14,4,5,1,3,3,4,9,8,8,9,2,4,5,6,3,5,3,6,1,3,0.4701,681,95,520,86,161,61
93203,ZCTA5 93203,20571,337,7840,940,195,143,182,101,129,93,0,25,6266,992,5959,963,5808,959,151,99,860Z200US93203,20571,53,34,10,17,15,23,3,6,0,25,0,25,0,25,12,17,0,25,0,25,0,25,1,4,6,12,0,25,6,9,0,25,0,25,0.4258,4768,214,2498,259,2270,260
96137,ZCTA5 96137,2717,362,2368,332,0,14,119,106,0,14,0,14,2,6,228,111,72,51,156,95,860Z200US96137,2717,17,23,0,14,0,14,5,9,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,22,0,14,0,14,0,14,0,14,0,14,0.4451,1268,181,978,149,290,115
95932,ZCTA5 95932,7672,296,3788,370,207,92,195,115,127,162,12,20,1955,420,1388,382,1133,373,255,114,860Z200US95932,7672,43,29,4,7,0,19,2,3,0,19,0,19,0,19,0,19,1,3,0,19,0,19,7,14,6,9,9,15,0,19,14,18,0,19,0.4709,2909,317,1836,254,1073,202
